,B,B,B,D,D,D,pval.BD,padj.BD
ofav116012,-0.69997657372042,-0.582116504364132,-0.643302092282672,-0.755502429738537,-0.617571040674525,-0.873337645112147,0.748839910591064,NA
ofav116018,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav116021,1.33239400060304,0.228298681254423,-0.56567260009955,0.368695761611969,0.120994454742931,-0.635928793268071,0.551436759165532,NA
ofav116033,0.635117001878473,1.06301106201137,1.4283129591799,1.83279349524951,1.92601149303462,1.70628583481209,0.431316092807192,NA
ofav11604,0.965448733793145,1.39648786495864,2.36932406974901,2.61933524536675,2.27636313932659,2.60082669409047,0.429975047481762,NA
ofav116043,0.886997273962984,0.432119105552837,0.387667783675284,-0.0826125937417795,0.332822584589971,0.651134136717233,0.771027489793855,NA
ofav116048,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav11608,-0.347006210420111,-0.151729326383702,-0.615791875243707,-0.15880237208567,-0.210472303657199,-0.122546263396948,0.75436834187302,NA
ofav116089,1.67521046420199,1.19318643492697,2.52041315595662,1.5931848235294,1.06165960611717,1.8739612942415,0.655519089408224,NA
ofav116097,0.0243999495828872,0.296656397977969,0.467994225693414,0.094481175782065,0.214756512901693,0.446285458960419,0.990164833320764,NA
ofav116152,0.360685412611781,0.72043813353636,1.44218644911572,1.13198439905523,0.612217716083309,0.843272874100512,0.94763014661546,NA
ofav116155,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav116171,-0.914837017545102,-0.837804352501723,-0.990030653617817,-0.992408413196665,-0.860977233994017,-0.966410524876293,0.895711290298554,NA
ofav11620,3.14893092923574,1.82639104576512,3.52001862570829,3.24886317054421,1.69358056339376,3.78171235378124,0.865572848120544,NA
ofav11621,0.634211961950928,1.10769571138292,1.47472202025669,1.17757114312279,3.54783903932817,1.49738023802186,0.196007973214591,NA
ofav116263,-1.18297796604055,-1.14092278299404,-1.22865450170566,-1.25614338858387,-1.15357377685911,-1.23458295568774,0.73373915046223,NA
ofav116282,-1.04215000000285,-0.981432152145564,-1.14220107160974,-1.07343639844513,-0.999697228293088,-1.11293887599993,0.961955698793328,NA
ofav116318,0.31070516650698,0.697924722575186,0.863376812888491,0.824040143956503,1.53613303324734,0.766513311393369,0.655577831629,NA
ofav116349,-0.547301313130628,-0.399936590534792,-0.482538533044338,-0.754095022505874,-0.444266684150728,-0.487211199086273,0.870243806846879,NA
ofav11635,-1.213323060865,-1.17602497732535,-1.27813403134079,-1.2781572487591,-1.1872449457539,-1.24048579985247,0.877795759423755,NA
ofav116350,-1.14669905591687,-1.09997562066932,-1.16806096979233,-1.22633759912602,-1.11403091302218,-1.22644635297055,0.537809834863851,NA
ofav11636,-1.14718758990915,-1.10162768514933,-1.19575710308146,-1.19731507489466,-1.11533296554181,-1.2247539377747,0.753985673394504,NA
ofav116374,-0.20475194599521,0.00901021250376116,-0.0548807545117975,-0.0108939232255281,-0.0552934846829344,-0.189527884834132,0.99946719944298,NA
ofav116410,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav116414,-1.18297796604055,-1.14092278299404,-1.22865450170566,-1.25614338858387,-1.15357377685911,-1.23458295568774,0.73373915046223,NA
ofav116416,-0.416323570258437,-0.248157848235583,-0.479711909878374,-0.421653591894593,-0.29874527559912,-0.304826957094514,0.943149025524705,NA
ofav116422,-0.691719595688158,-0.557184269194869,-0.47460156556298,-0.894598898923238,-0.597655037999251,-0.895564192782566,0.438916636557169,NA
ofav116445,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav116497,-0.291191208667751,-0.0956042050673019,-0.0876881121059149,-0.297952275428976,-0.154440472166639,-0.276261414639472,0.892964757007084,NA
ofav116538,0.672406284759917,1.10013983312477,2.22162728541252,1.89513270613258,0.971469498001931,2.08107570442613,0.855453966200152,NA
ofav116540,3.52712457496357,1.58980737317303,3.06886813173285,2.78752844523788,1.44375537612356,2.09672975553334,0.407566409579775,NA
ofav11662,-1.213323060865,-1.17602497732535,-1.27813403134079,-1.2781572487591,-1.1872449457539,-1.24048579985247,0.877795759423755,NA
ofav116647,-0.88267224435874,-0.798618494765596,-0.919454559880785,-0.924217045782057,-0.823903451182566,-1.01285089519082,0.80840614272299,NA
ofav11667,-0.589387630553292,-0.447983601956784,-0.634646313321097,-0.781931415085354,-0.490520606166032,-0.465959811859512,0.99480565352523,NA
ofav116700,0.269979390267246,0.608738086774001,1.06086666817098,0.512438538712653,0.506833068633782,1.14287930649874,0.935867395799186,NA
ofav116772,-0.713045192607675,-0.390956470279428,-1.13101694670178,-1.46674516417246,0.308366942257026,-0.819561254379836,0.789221186415684,NA
ofav11680,1.73043335774365,2.2914714826653,1.73740765295083,1.43844558520454,1.10651832590844,2.24139701766229,0.842688245047646,NA
ofav11681,4.92008929993568,3.33482208173655,4.28849820130118,3.89819969947093,4.07366300619997,3.49817192325414,0.371659995155431,0.834400724317639
ofav116820,1.1510402940077,0.678698387735825,1.39629936050025,0.728352001732437,0.567534763593721,0.253766808643178,0.486741328265934,NA
ofav116823,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav116910,-0.654734202037917,-0.520986037204832,-0.488956142488057,-0.782100334462226,-0.561220012905186,-0.852952728898571,0.616417631561873,NA
ofav116916,-0.538093411962067,-0.392951977536952,-0.665167103070916,-0.543182435213372,-0.436613264053013,-0.479150664453716,0.923092882748652,NA
ofav116949,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav116964,-0.584837529890083,-0.440794919542773,-0.644199024642728,-0.429214393916046,-0.484125659009456,-0.793433845512069,0.999524251367841,NA
ofav116973,-0.528680447733795,-0.382054047841388,-0.523393677393357,-0.658554047469954,-0.426162040034506,-0.46969367023861,0.938039098267875,NA
ofav116975,0.98794480213218,1.30641864031199,2.17703061308631,1.79922293494016,3.24302988260451,1.90290171570074,0.40219178805793,NA
ofav117039,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav117040,3.37780815447892,1.70934721858932,2.40454200363684,1.80832538417538,3.62773961723273,3.00822964386626,0.774047454521512,NA
ofav117047,-0.749291310865956,-0.629735506891098,-0.59277949054434,-0.931381620879216,-0.665700152222597,-0.932123091846776,0.453246663785579,NA
ofav11706,4.91034945517425,1.72543304673809,2.15949717066864,2.73102238333871,2.60976792245155,2.23147500938827,0.158647286758257,0.698466246054842
ofav117064,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav117087,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav117097,-0.543692367351968,-0.389850369128547,-0.680820519036337,-0.332344160019444,-0.436128949667874,-0.699043367306668,0.905334088122708,NA
ofav117108,-0.806827051096107,-0.711711611480925,-0.847842360468512,-0.899967640396398,-0.740324133312395,-0.869009410484845,0.854304265414575,NA
ofav11711,0.594358463238996,4.46078086739876,1.20090351328684,1.48906921892439,0.942800250086123,0.850723096386055,0.0490841806936866,NA
ofav117117,-0.61467134262605,-0.48134135319731,-0.609483492874599,-0.804607559340463,-0.521449533832903,-0.5582578281655,0.898300700059697,NA
ofav117123,-0.88267224435874,-0.798618494765596,-0.919454559880785,-0.924217045782057,-0.823903451182566,-1.01285089519082,0.80840614272299,NA
ofav117137,-1.14669905591687,-1.09997562066932,-1.16806096979233,-1.22633759912602,-1.11403091302218,-1.22644635297055,0.537809834863851,NA
ofav11717,0.34195034075651,0.747363277950335,1.6848223262637,0.18610566393204,1.61211460622622,0.939222199790133,0.873178856766722,NA
ofav117197,-1.1916916083679,-1.15082202130455,-1.26293725148628,-1.23762056310096,-1.1631163654912,-1.24195479199998,0.891780025389415,NA
ofav117263,-0.24371361645964,0.100649326819541,-0.448795473758738,0.0752529085798217,0.848334830690334,-0.543795239398673,0.612474966803352,NA
ofav117289,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav117306,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav11732,0.729394789019001,1.17365099009236,2.93254227265289,1.79793591341718,1.03876412602574,2.16942586983778,0.762968594234903,NA
ofav117339,-0.903990496182573,-0.821914180927294,-0.898943542197824,-1.03426714617571,-0.846604287723725,-0.991919270616839,0.66385395459807,NA
ofav117375,-0.0262663133621275,0.231562180977909,0.0618691363880743,0.256822097553903,0.154002497156588,0.381294877272612,0.813931663251781,NA
ofav117377,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav117405,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav11742,-0.209657051755296,0.025442480490097,0.363723345551152,-0.316107221936693,-0.0452799019764622,-0.271045164150084,0.683968126316492,NA
ofav117480,-0.117444378870017,0.233146011203211,0.108237397764979,-0.0455649190294306,0.994352632211919,-0.269605310272977,0.821422701141061,NA
ofav117491,-1.02957270813915,-0.967761225933475,-1.09314496095183,-1.09523614560482,-0.986355287961688,-1.1019837865464,0.836301081237578,NA
ofav1175,-0.291995770553004,-0.0992621451996878,-0.216537169971768,-0.231194293843387,-0.157240062196036,-0.222196525039874,0.998524231968297,NA
ofav117507,2.52797084348916,1.03316820062416,1.48560104636209,0.865021896167194,1.93689890937237,0.615665174399646,0.371614006645271,NA
ofav117524,-0.259666951275197,-0.0339471712920584,-0.257722014223253,0.273088669836778,-0.101847947009352,-0.484643871039619,0.858591471482568,NA
ofav117546,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav117570,-0.863762692249961,-0.775330736446068,-0.949308378671896,-0.999973738796359,-0.801932740035343,-0.852352041973898,0.933861927882152,NA
ofav117574,3.28803709314915,4.10039244166761,3.7166759641832,2.2471539620398,3.43916012492866,2.96343606483422,0.211345229976609,0.740865930463195
ofav117643,0.189965109076405,0.512482831482048,1.10042542972998,0.712239518212685,0.415463405291069,0.343350973830732,0.858601167329299,NA
ofav117652,5.25537291059339,3.72091009049539,5.56445345336721,4.54797019308191,5.70629106551908,5.9051187117313,0.567004865658555,0.883412210131345
ofav11767,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav117711,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav117748,-1.18297796604055,-1.14092278299404,-1.22865450170566,-1.25614338858387,-1.15357377685911,-1.23458295568774,0.73373915046223,NA
ofav117769,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav117783,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav117784,-1.0307938994589,-0.967893742314918,-1.05932419759325,-1.13461932517714,-0.986815298339539,-1.10415071180037,0.694678140669122,NA
ofav117830,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav117910,-1.0303964939459,-0.966429872013314,-1.1351387337554,-1.02980197381562,-0.985672240801561,-1.13540797293442,0.971681772845475,NA
ofav117927,-0.126427101527506,0.119352613376462,0.406047082068046,-0.235461687506162,0.0454174301204738,0.0170563293375909,0.791986273434612,NA
ofav117946,1.09594318779249,0.637983040765451,1.23016948595776,-0.016155209179715,0.527438320598517,0.93805135768168,0.572683338271945,NA
ofav117964,-0.919548440679372,-0.841494958207085,-0.954003790728658,-1.04164759334008,-0.864974920874515,-0.972135870973819,0.781930943186601,NA
ofav117966,-1.05600193734381,-0.997468691720428,-1.11679407754086,-1.15300659030673,-1.015076598229,-1.0972592338341,0.822507427197011,NA
ofav118039,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav118041,-1.14669905591687,-1.09997562066932,-1.16806096979233,-1.22633759912602,-1.11403091302218,-1.22644635297055,0.537809834863851,NA
ofav118074,-1.01147712873838,-0.944288249457831,-1.00524005439909,-1.1210196806289,-0.964499934154077,-1.12124235442793,0.510632521293988,NA
ofav11808,1.23030384820629,2.72908969194368,2.64947194237641,3.03189695981496,3.15737912613012,2.63441185178174,0.475511478367147,NA
ofav118082,-0.66923632247038,-0.537855245675894,-0.505070223881393,-0.863897638313027,-0.577377156558428,-0.806907338848222,0.597793953461443,NA
ofav11811,0.640228629908526,1.06116320934204,1.78437512235772,2.00255492056755,0.93453813256807,2.09502418380387,0.614746307741497,NA
ofav118120,-0.737852442565889,-0.62863695124692,-0.732610397608957,-0.898604764024667,-0.661491035109032,-0.765595504179791,0.81095839341586,NA
ofav118123,-0.786444344278698,-0.685759242881611,-0.82940440935214,-0.788804486972351,-0.716047224238616,-0.937605659244743,0.873895257132688,NA
ofav118127,-0.0874126506439389,0.154169866887105,0.199084784206976,-0.00667294480984279,0.0814972799241017,0.159298741227644,0.980969838958305,NA
ofav118161,-1.01147712873838,-0.944288249457831,-1.00524005439909,-1.1210196806289,-0.964499934154077,-1.12124235442793,0.510632521293988,NA
ofav118177,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav11818,0.00355687589126613,0.26550928802949,0.245330753299403,0.349829972018679,0.186709051796182,0.26416282617634,0.903590310985603,NA
ofav11820,5.80888150199446,2.77153555348036,4.6508677045681,4.92405651768016,5.50744528548617,4.82574159609412,0.829629830193801,0.953806899857501
ofav11821,0.725774955972814,1.16211512930128,2.19021171637001,2.57632962103904,1.02973943247482,1.96277483193122,0.649639518965503,NA
ofav118252,-0.568116930365267,0.667317705607163,-1.42280710913755,-0.603333888528949,-0.31933108216527,-0.705935963434849,0.735383849741968,NA
ofav11826,-0.663576790137068,-0.542796391495471,-0.713764531433246,-0.776731730936985,-0.579129418046449,-0.651425345550916,0.939010298867268,NA
ofav118327,-0.60942909682863,-0.477685843504875,-0.727260992581452,-0.670215591943025,-0.517316703932221,-0.553765156561168,0.952440502932235,NA
ofav118351,0.170744262017118,0.474968190752391,0.699740476079205,0.609028006989497,0.383451883433507,0.616288739843484,0.93141934638095,NA
ofav118367,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav118398,-1.213323060865,-1.17602497732535,-1.27813403134079,-1.2781572487591,-1.1872449457539,-1.24048579985247,0.877795759423755,NA
ofav11842,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav118435,-0.244610643614023,1.04310828302892,0.24596784532162,-0.320329840792768,0.0147039620153474,-0.8176703318947,0.339075143232382,NA
ofav118445,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav118459,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav118473,-1.06798989321402,-1.0105652840218,-1.16721807884731,-1.12903244784385,-1.02783969173966,-1.10662744013414,0.951801518369193,NA
ofav118483,-0.562878640202913,-0.423359343447035,-0.619213434755604,-0.513042836570821,-0.465329384698906,-0.647864467259299,0.989400326241237,NA
ofav118498,-0.0149435480856902,3.48329950397385,-0.899438035690722,-0.268329382724467,0.317244509120299,0.285523125812703,0.0650609782403795,NA
ofav11850,0.576754706481564,0.98344669995829,1.62086225041414,1.88931283182692,0.861106062212032,1.7590519173072,0.66793650765067,NA
ofav118539,-0.678379563662098,-0.551445264492538,-0.795854191152681,-0.865934877480268,-0.589629500625446,-0.542745549566801,0.963227405965344,NA
ofav118540,-0.258267498506336,-0.0378180163503503,-0.448239767693296,0.219257755004427,-0.104133386877405,-0.24514246211234,0.740767725180895,NA
ofav118556,-0.158470652400206,0.0684140914216496,-0.140067300087143,0.140075339886591,0.000162872564913524,-0.0167327418249017,0.851303589119693,NA
ofav118565,-1.32546577604273,-1.30232250877436,-1.36715279243215,-1.35225026187691,-1.30928444095537,-1.36718902230441,0.808048771461263,NA
ofav11857,0.163229231428053,4.5249064884733,0.466603386606258,-0.217605850417623,0.513440129374029,-0.390114981904565,0.00175268959373473,NA
ofav118593,-0.882463716210733,-0.797419715611187,-0.877179627461057,-0.964265919008747,-0.823002558245725,-1.016870250705,0.683352854870823,NA
ofav118617,0.257560012642349,0.595157429800168,1.2705081457361,0.581900632079905,0.493601746435232,0.786197642482764,0.857404255152699,NA
ofav118644,-0.283832815439165,-0.0871228843705197,-0.141482859941,-0.158851050924961,-0.146296949274598,-0.328695558304331,0.95275864398394,NA
ofav118700,-0.81185577040435,-0.717687362490035,-0.901364387832224,-0.857706809793443,-0.746014999287848,-0.873497085137382,0.950645916184882,NA
ofav118744,-0.433780759653981,-0.26526509245842,-0.303301356141732,-0.377477875620229,-0.315957789943553,-0.595254372333143,0.873150305898019,NA
ofav118770,-0.993742637140636,-0.92394972102791,-1.10667270072159,-1.10675263136371,-0.944944749217199,-0.982607603367639,0.990168042905215,NA
ofav118802,0.0133045730287268,1.36934602439506,1.00793355586888,0.0577611224559342,0.286377638045222,-0.377118488294859,0.273022390886414,NA
ofav118815,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav118823,-0.932028432193342,-0.856021087121461,-1.05132194344236,-0.970075675594995,-0.878885532988714,-0.983423214915024,0.992995520889595,NA
ofav118843,0.28201582042313,3.24110321542115,0.690791264215503,-0.661235659641317,1.75213808593554,0.587236915961824,0.167649620009529,NA
ofav118846,-0.508571194812753,-0.359749761829663,-0.503661773562613,-0.575000177198425,-0.404518061460586,-0.495600230968398,0.944063620656016,NA
ofav118850,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav11891,4.96158139855652,3.22394658982919,4.43101516097959,3.54625267406055,3.01560194101006,3.14001396603717,0.086685356662931,0.640370348386597
ofav118934,-1.14718758990915,-1.10162768514933,-1.19575710308146,-1.19731507489466,-1.11533296554181,-1.2247539377747,0.753985673394504,NA
ofav11895,4.96428144947181,5.22606572770873,5.21765753163585,5.26751275093405,5.74981180116318,5.69614415462839,0.415114725144091,0.838605720431904
ofav118990,-1.213323060865,-1.17602497732535,-1.27813403134079,-1.2781572487591,-1.1872449457539,-1.24048579985247,0.877795759423755,NA
ofav1190,-1.0938209473587,-1.03973496056316,-1.1845185174163,-1.18474237827421,-1.05600504756717,-1.10679063978746,0.94118184992501,NA
ofav119022,-1.1916916083679,-1.15082202130455,-1.26293725148628,-1.23762056310096,-1.1631163654912,-1.24195479199998,0.891780025389415,NA
ofav119050,-0.528680447733795,-0.382054047841388,-0.523393677393357,-0.658554047469954,-0.426162040034506,-0.46969367023861,0.938039098267875,NA
ofav119074,3.30116386104084,1.6226480067645,3.36153833306404,2.5961074747431,1.47657416119298,2.49447332048782,0.409303665455766,NA
ofav119085,-0.693481842115137,-0.576073151897906,-0.801474205067507,-0.804932822465607,-0.611391904832615,-0.641245236648995,0.986300111949524,NA
ofav119100,-1.02957270813915,-0.967761225933475,-1.09314496095183,-1.09523614560482,-0.986355287961688,-1.1019837865464,0.836301081237578,NA
ofav119106,0.876933524191216,1.32071118905117,3.32038499432189,2.94546174735556,1.17923599274051,1.90583181837386,0.882118821610587,NA
ofav119125,-0.573308660277589,-0.434545067042216,-0.51142097412542,-0.700136711823059,-0.47628777839301,-0.607907666170434,0.839428388866647,NA
ofav119137,-1.0938209473587,-1.03973496056316,-1.1845185174163,-1.18474237827421,-1.05600504756717,-1.10679063978746,0.94118184992501,NA
ofav119158,0.0663826561040613,0.350580913916016,0.579795282987369,0.549077858841516,0.265088706877817,0.147682849658637,0.989083367175259,NA
ofav119233,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav119254,-0.571672460793191,-0.42986661092668,-0.454202885232303,-0.701872026125051,-0.472524490568001,-0.658893353972721,0.770211575661889,NA
ofav119266,-1.05600193734381,-0.997468691720428,-1.11679407754086,-1.15300659030673,-1.015076598229,-1.0972592338341,0.822507427197011,NA
ofav119279,-0.22349540666766,-0.0148864613927761,-0.144084936956137,-0.159637319529848,-0.0776399746506271,-0.0447262125655758,0.958781776385354,NA
ofav119295,-0.829637823539161,-0.7364204701366,-0.970933975482044,-0.831500020220313,-0.764462011763212,-0.890718867736191,0.948968458512514,NA
ofav11931,-0.168901763405929,0.0544565739169232,0.114496341631637,-0.0334173771121897,-0.0127338352190398,-0.154142189418491,0.922634145752808,NA
ofav119346,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav119383,-0.110666445779065,0.136347018289451,0.420987103504037,-0.125760228450175,0.0620406999680304,-0.0307464256755352,0.795951936304325,NA
ofav119402,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav119465,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav11948,4.28343585839685,3.43737419537379,4.3279531641666,4.71845796444723,4.45508907348669,4.42677513917883,0.510671292692744,0.869286141302799
ofav119512,0.423082046919274,0.797135859210116,1.00719505615074,1.3515918517529,0.684613403196485,1.57048409901758,0.607728047901742,NA
ofav119530,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav11955,0.0654351122779266,0.363396021516651,0.903896306746272,0.0341860867673917,0.273763748827696,0.411757312263485,0.780177993939934,NA
ofav119599,-0.0553245338713788,0.198471362472069,0.313236961648438,-0.0703390213526904,0.122124760340553,0.304000863111461,0.972465993957328,NA
ofav119653,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav119723,0.189097254064869,4.27829224070152,-0.43677161240105,1.04087404211495,0.535629176168837,-0.351423240489002,0.0340774709579189,NA
ofav119742,-0.749291310865956,-0.629735506891098,-0.59277949054434,-0.931381620879216,-0.665700152222597,-0.932123091846776,0.453246663785579,NA
ofav119797,-0.993742637140636,-0.92394972102791,-1.10667270072159,-1.10675263136371,-0.944944749217199,-0.982607603367639,0.990168042905215,NA
ofav11980,4.52320625565492,2.37924966872595,4.07667072827142,4.59668835003843,3.64416381767292,4.20889291576793,0.698742034310418,0.923996192116215
ofav119825,-1.05600193734381,-0.997468691720428,-1.11679407754086,-1.15300659030673,-1.015076598229,-1.0972592338341,0.822507427197011,NA
ofav119833,-1.14669905591687,-1.09997562066932,-1.16806096979233,-1.22633759912602,-1.11403091302218,-1.22644635297055,0.537809834863851,NA
ofav119851,-1.14718758990915,-1.10162768514933,-1.19575710308146,-1.19731507489466,-1.11533296554181,-1.2247539377747,0.753985673394504,NA
ofav11987,0.312692366080089,0.664956080642632,0.822831876510574,1.4552099803268,0.558988497838685,0.795821136092449,0.682322388393738,NA
ofav119878,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav119880,-1.14718758990915,-1.10162768514933,-1.19575710308146,-1.19731507489466,-1.11533296554181,-1.2247539377747,0.753985673394504,NA
ofav119921,3.05801320912643,0.51520879130788,0.0930432514206549,0.220911525293214,0.379799564580322,-0.838235811148905,0.0492625185095133,NA
ofav119950,0.256798171565206,0.602136698793921,1.20737529586663,0.30873684392199,0.498252343219725,1.18457849772856,0.980664998853498,NA
ofav119984,-0.832140535501347,-0.739862986490317,-0.871950077847265,-0.971997794256363,-0.76762181719451,-0.855903450951014,0.843865070910681,NA
ofav119986,2.88513763299274,1.48685500705132,2.56428607080173,2.92506683261104,1.34482176257749,2.04043542526257,0.875531102712252,NA
ofav119992,-0.611146868312728,-0.285370901413556,-1.34489382984044,-0.817736553355743,0.421958306661334,-0.726631154951504,0.586580436249752,NA
ofav120034,-0.817945163893547,-0.714512427785549,-0.715713624739718,-0.978923247284945,-0.745626949591391,-0.97948662425084,0.46953496927648,NA
ofav120041,0.0397852078029509,0.314419384786587,0.541157453047334,0.190920157143181,0.231804234013968,0.363169819504173,0.952794746110031,NA
ofav120048,0.614660369597122,1.0624216660829,1.29374182224388,1.08020520783588,2.62226605745598,2.07923237270785,0.284049075000351,NA
ofav120074,-0.564255069883731,-0.426262369021388,-0.559331240018447,-0.626831234297761,-0.46777318137721,-0.598407420415203,0.912357538069463,NA
ofav120085,0.393572727735481,1.89548035837239,1.05477714774164,0.726984479411968,1.73517096876076,0.585882354486694,0.838164960450046,NA
ofav120101,-0.481270075073492,-0.324969589335542,-0.543051525026388,-0.550799753175732,-0.371987729382416,-0.374032801274584,0.969654501187961,NA
ofav12013,-1.1916916083679,-1.15082202130455,-1.26293725148628,-1.23762056310096,-1.1631163654912,-1.24195479199998,0.891780025389415,NA
ofav12017,3.72115313304843,1.83439791958033,1.74739904345638,3.08548559545038,4.32646181352249,2.7738808699195,0.355098240920413,0.823451910003218
ofav120181,-1.01147712873838,-0.944288249457831,-1.00524005439909,-1.1210196806289,-0.964499934154077,-1.12124235442793,0.510632521293988,NA
ofav120229,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav120233,-0.550257025070006,-0.394276633597585,-0.31657930909645,-0.775082781264828,-0.441198483239897,-0.647056624327923,0.66247048779733,NA
ofav120248,-0.284857886299363,-0.0815665654867184,-0.280600636732787,-0.372555419514917,-0.142720436808066,0.0311257758982706,0.916525126320242,NA
ofav12027,-1.14718758990915,-1.10162768514933,-1.19575710308146,-1.19731507489466,-1.11533296554181,-1.2247539377747,0.753985673394504,NA
ofav120282,-0.782414737791297,-0.680809940398154,-0.777077205211839,-0.831267097965078,-0.71137458369219,-0.934892925973324,0.775878551103543,NA
ofav12035,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav120351,4.6014364936441,1.96393739531413,2.8554011483845,2.65175401884412,4.14085629565376,2.68127460726171,0.611092227408131,0.89547988036175
ofav120357,2.80893420868744,1.38960518871841,2.67712050160171,2.56527744370687,1.24939979228061,1.49221674900701,0.565639298662249,NA
ofav120372,-1.14669905591687,-1.09997562066932,-1.16806096979233,-1.22633759912602,-1.11403091302218,-1.22644635297055,0.537809834863851,NA
ofav120373,-0.116053662522747,0.117907146397153,-0.0312448524739507,0.150448494627409,0.0475273134277361,0.0760309869110034,0.887014479063618,NA
